-27.000	0.000
-26.000	2.000
-27.000	8.000
-27.000	9.580
-27.000	10.580
-15.000	-0.832
-12.000	0.000
-1.001	0.000
-1.001	10.000
-1.001	17.438
7.000	0.000
9.000	17.465
19.000	0.000
21.000	5.000
21.000	9.478
19.000	17.000
31.000	0.000
31.000	17.409
38.998	-0.005
38.998	8.000
38.998	9.547	
38.998	16.999
14.458	17.581
